27, 125, pa2-unknown-i-output1.txt
  351.01,   346.30,   221.15
  352.01,   346.20,   345.39
  352.96,   346.24,   470.24
  352.92,   471.62,   220.77
  353.69,   471.01,   345.00
  354.64,   470.87,   470.07
  100.75,   224.45,   350.26
   98.56,   223.18,   475.28
   96.35,   222.42,   600.42
  104.18,   349.13,   351.26
  101.98,   347.62,   476.55
   99.39,   346.85,   601.66
  107.44,   473.83,   352.94
  105.41,   472.10,   477.42
  102.31,   471.60,   603.05
  226.10,   220.89,   352.68
  224.54,   220.24,   477.43
  221.82,   219.26,   602.55
  229.02,   345.55,   353.58
  226.53,   344.36,   478.54
  223.94,   343.53,   603.78
  231.85,   470.40,   354.94
  229.15,   468.81,   479.75
  226.54,   468.31,   605.29
  350.15,   217.70,   355.54
  347.38,   216.93,   480.05
  344.71,   215.84,   604.83
  353.65,   342.16,   356.12
  351.05,   340.91,   481.06
  348.12,   340.14,   606.20
  356.89,   466.90,   357.05
  354.03,   465.45,   481.98
  351.40,   464.78,   608.09
  101.04,   226.26,   476.86
  103.99,   230.47,   601.80
  106.95,   234.53,   726.51
   98.32,   350.61,   473.03
  100.83,   354.73,   598.07
  102.78,   358.94,   723.72
   95.50,   475.61,   469.69
   97.58,   479.22,   594.79
   99.44,   483.94,   720.24
  226.75,   229.41,   473.63
  229.50,   233.21,   598.71
  231.52,   236.78,   723.41
  222.91,   353.33,   470.12
  225.34,   357.39,   595.39
  227.57,   361.99,   720.99
  219.63,   477.84,   466.68
  221.92,   482.22,   592.03
  223.91,   486.93,   717.80
  350.15,   232.27,   471.28
  352.36,   235.70,   595.95
  354.27,   238.81,   720.27
  347.15,   356.33,   467.45
  349.57,   359.99,   592.82
  352.04,   363.87,   718.49
  344.35,   481.07,   463.90
  346.78,   484.82,   589.50
  349.58,   488.90,   715.43
  101.43,   226.58,   599.30
   99.73,   223.44,   724.32
   97.89,   220.30,   849.48
  103.92,   350.82,   602.86
  101.92,   348.29,   728.07
   99.88,   345.29,   853.25
  106.71,   475.53,   606.70
  104.20,   473.19,   732.05
  102.39,   469.76,   856.80
  226.79,   223.39,   600.73
  224.75,   220.20,   725.39
  222.63,   216.94,   851.07
  228.64,   347.75,   604.36
  226.63,   345.12,   729.87
  224.55,   342.28,   855.85
  231.10,   472.52,   608.20
  229.08,   470.40,   733.99
  227.05,   467.05,   859.17
  349.61,   220.09,   601.99
  347.49,   216.14,   726.63
  346.11,   212.02,   851.20
  352.91,   344.23,   606.08
  350.74,   341.30,   731.48
  349.40,   337.83,   856.32
  356.10,   468.94,   609.79
  354.36,   466.21,   735.76
  353.01,   463.16,   860.36
  101.43,   349.38,    99.36
  100.86,   351.77,   224.12
  101.15,   353.01,   348.67
  104.10,   474.51,    96.55
  103.89,   476.34,   221.99
  104.57,   477.79,   346.48
  107.90,   599.22,    94.11
  106.97,   600.88,   219.14
  107.69,   602.50,   344.26
  226.33,   345.86,    99.58
  226.32,   348.16,   224.64
  226.10,   349.67,   348.92
  229.89,   471.47,    97.34
  229.29,   473.52,   222.33
  228.82,   474.74,   346.96
  233.49,   595.76,    94.50
  232.28,   597.64,   219.34
  231.89,   599.47,   344.54
  351.75,   342.41,    99.98
  351.24,   344.88,   225.21
  350.91,   346.75,   349.50
  355.59,   467.60,    98.09
  354.69,   469.92,   222.66
  354.13,   471.77,   346.70
  358.50,   592.44,    95.48
  357.84,   594.53,   220.09
  356.95,   596.99,   345.19
   99.54,   352.05,   223.79
  102.61,   354.18,   348.25
  105.16,   356.87,   473.50
   97.64,   476.89,   220.63
  101.19,   478.94,   345.40
  104.05,   481.59,   470.10
   96.11,   601.45,   217.56
   99.80,   603.75,   342.15
